64949a117d4a31ae07f8eef59a0b6cb4936d6b742d558cb90862f2a97517a379
Date,Time,Main_Controller_PV,QF,Main_Controller_Working_SP,QF,Running_Program_Data.Event1,QF,Running_Program_Data.Event2,QF,Running_Program_Data.ProgramNumber,QF,Running_Program_Data.SegmentNumber,QF
10/27/2025,19:39:01,71.833526611328,0,0,0,0,0,0,0,3,0,1,0
10/27/2025,19:39:11,70.590812683105,0,300,0,0,0,0,0,3,0,2,0
10/27/2025,19:39:21,71.357681274414,0,300,0,0,0,0,0,3,0,2,0
10/27/2025,19:39:31,75.291244506836,0,300,0,0,0,0,0,3,0,2,0
10/27/2025,19:39:41,82.444854736328,0,300,0,0,0,0,0,3,0,2,0
10/27/2025,19:39:51,93.43482208252,0,300,0,0,0,0,0,3,0,2,0
10/27/2025,19:40:01,109.01419067383,0,300,0,0,0,0,0,3,0,2,0
10/27/2025,19:40:11,126.935546875,0,300,0,0,0,0,0,3,0,2,0
10/27/2025,19:40:21,148.10894775391,0,300,0,0,0,0,0,3,0,2,0
10/27/2025,19:40:31,172.64785766602,0,300,0,0,0,0,0,3,0,2,0
10/27/2025,19:40:41,198.44187927246,0,300,0,0,0,0,0,3,0,2,0
10/27/2025,19:40:51,227.38302612305,0,300,0,0,0,0,0,3,0,2,0
10/27/2025,19:41:01,255.13031005859,0,300,0,0,0,0,0,3,0,2,0
10/27/2025,19:41:11,278.87106323242,0,300,0,0,0,0,0,3,0,2,0
10/27/2025,19:41:21,296.73065185547,0,300,0,0,0,0,0,3,0,2,0
10/27/2025,19:41:31,308.44479370117,0,300,0,0,0,0,0,3,0,2,0
10/27/2025,19:41:41,317.67385864258,0,300,0,0,0,0,0,3,0,2,0
10/27/2025,19:41:51,323.12600708008,0,300,0,0,0,0,0,3,0,2,0
10/27/2025,19:42:01,326.35711669922,0,300,0,0,0,0,0,3,0,2,0
10/27/2025,19:42:11,327.96270751953,0,300,0,0,0,0,0,3,0,2,0
10/27/2025,19:42:21,328.36224365234,0,300,0,0,0,0,0,3,0,2,0
10/27/2025,19:42:31,327.58190917969,0,300,0,0,0,0,0,3,0,2,0
10/27/2025,19:42:41,326.08917236328,0,300,0,0,0,0,0,3,0,2,0
10/27/2025,19:42:51,323.95614624023,0,300,0,0,0,0,0,3,0,2,0
10/27/2025,19:43:01,321.52575683594,0,300,0,0,0,0,0,3,0,2,0
