dbf8818bd72c247ec2ff76af8f3a74e51179525bae3f6f082977310b08a8ee63
Date,Time,Main_Controller_PV,QF,Main_Controller_Working_SP,QF,Running_Program_Data.Event1,QF,Running_Program_Data.Event2,QF,Running_Program_Data.ProgramNumber,QF,Running_Program_Data.SegmentNumber,QF
10/29/2025,20:55:04,399.58526611328,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,20:55:14,400.61169433594,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,20:55:24,400.80810546875,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,20:55:34,400.77935791016,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,20:55:44,400.93295288086,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,20:55:54,400.69287109375,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,20:56:04,400.49536132812,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,20:56:14,400.38949584961,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,20:56:24,400.58694458008,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,20:56:34,400.99459838867,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,20:56:44,400.78460693359,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,20:56:54,400.4426574707,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,20:57:04,400.16473388672,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,20:57:14,400.13873291016,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,20:57:24,400.23934936523,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,20:57:34,400.23620605469,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,20:57:44,400.4216003418,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,20:57:54,400.43157958984,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,20:58:04,400.32672119141,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,20:58:14,400.01727294922,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,20:58:24,399.99310302734,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,20:58:34,399.92303466797,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,20:58:44,400.12118530273,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,20:58:54,400.18487548828,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,20:59:04,400.20013427734,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,20:59:14,400.24227905273,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,20:59:24,400.32827758789,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,20:59:34,400.34582519531,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,20:59:44,400.29205322266,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,20:59:54,400.33114624023,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:00:04,400.2356262207,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:00:14,400.10025024414,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:00:24,400.15689086914,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:00:34,400.11526489258,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:00:44,400.24035644531,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:00:54,400.33016967773,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:01:04,400.18853759766,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:01:14,400.16027832031,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:01:24,400.02090454102,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:01:34,399.95562744141,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:01:44,400.06332397461,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:01:54,400.12097167969,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:02:04,400.37951660156,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:02:14,400.32312011719,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:02:24,400.38836669922,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:02:34,400.52798461914,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:02:44,400.5798034668,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:02:54,400.44577026367,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:03:04,400.18942260742,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:03:14,399.68157958984,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:03:24,399.42977905273,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:03:34,399.52456665039,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:03:44,399.70581054688,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:03:54,400.01605224609,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:04:04,400.26150512695,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:04:14,400.38043212891,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:04:24,400.39785766602,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:04:34,400.08016967773,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:04:44,400.14749145508,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:04:54,400.14553833008,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:05:04,399.95599365234,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:05:14,399.79110717773,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:05:24,399.80935668945,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:05:34,399.91006469727,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:05:44,399.80801391602,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:05:54,399.96792602539,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:06:04,400.08856201172,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:06:14,400.05401611328,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:06:24,400.19714355469,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:06:34,400.12631225586,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:06:44,400.1252746582,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:06:54,400.27542114258,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:07:04,400.04751586914,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:07:14,399.95974731445,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:07:24,399.9167175293,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:07:34,400.07333374023,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:07:44,400.27655029297,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:07:54,400.34204101562,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:08:04,400.19958496094,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:08:14,399.96746826172,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:08:24,399.8635559082,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:08:34,399.9231262207,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:08:44,399.70413208008,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:08:54,399.79382324219,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:09:04,399.85787963867,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:09:14,400.1611328125,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:09:24,400.29690551758,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:09:34,400.37725830078,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:09:44,400.04443359375,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:09:54,399.81646728516,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:10:04,399.93344116211,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:10:14,399.95053100586,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:10:24,400.01647949219,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:10:34,400.14978027344,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:10:44,400.20764160156,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:10:54,399.90319824219,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:11:04,399.76528930664,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:11:14,399.59814453125,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:11:24,399.61236572266,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:11:34,399.34155273438,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:11:44,399.93878173828,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:11:54,400.61370849609,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:12:04,400.99160766602,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:12:14,401.11532592773,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:12:24,400.88500976562,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:12:34,400.27294921875,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:12:44,399.88037109375,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:12:54,399.3893737793,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:13:04,399.19805908203,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:13:14,399.32965087891,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:13:24,399.61996459961,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:13:34,400.0234375,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:13:44,400.37454223633,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:13:54,400.27770996094,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:14:04,400.14376831055,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:14:14,400.26763916016,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:14:24,400.27593994141,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:14:34,400.22048950195,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:14:44,400.00650024414,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:14:54,399.74789428711,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:15:04,399.83020019531,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:15:14,399.90911865234,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:15:24,400.02838134766,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:15:34,400.18035888672,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:15:44,400.19351196289,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:15:54,399.98815917969,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:16:04,399.92541503906,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:16:14,399.92230224609,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:16:24,400.15875244141,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:16:34,400.01333618164,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:16:44,399.92343139648,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:16:54,399.83529663086,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:17:04,399.73419189453,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:17:14,399.9762878418,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:17:24,400.07022094727,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:17:34,400.20223999023,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:17:44,400.15298461914,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:17:54,399.99389648438,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:18:04,399.62719726562,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:18:14,399.66754150391,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:18:24,399.91110229492,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:18:34,400.04086303711,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:18:44,400.17532348633,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:18:54,400.17971801758,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:19:04,400.06729125977,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:19:14,400.16452026367,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:19:24,400.2666015625,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:19:34,400.25485229492,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:19:44,400.39999389648,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:19:54,400.38659667969,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:20:04,400.08099365234,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:20:14,399.66015625,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:20:24,399.59497070312,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:20:34,399.83569335938,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:20:44,399.76272583008,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:20:54,399.80264282227,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:21:04,399.93188476562,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:21:14,400.23974609375,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:21:24,400.18634033203,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:21:34,400.24566650391,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:21:44,400.10043334961,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:21:54,399.75064086914,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:22:04,399.80230712891,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:22:14,400.0417175293,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:22:24,400.16781616211,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:22:34,400.16500854492,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:22:44,400.15057373047,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:22:54,399.99371337891,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:23:04,399.91455078125,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:23:14,399.86712646484,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:23:24,399.89831542969,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:23:34,399.91952514648,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:23:44,399.8815612793,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:23:54,399.94879150391,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:24:04,400.15176391602,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:24:14,400.40469360352,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:24:24,400.68048095703,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:24:34,400.57818603516,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:24:44,400.02252197266,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:24:54,399.75384521484,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:25:04,399.55020141602,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:25:14,399.44805908203,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:25:24,399.48455810547,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:25:34,399.74557495117,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:25:44,399.9606628418,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:25:54,400.18881225586,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:26:04,400.21527099609,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:26:14,400.34729003906,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:26:24,400.33261108398,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:26:34,400.01959228516,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:26:44,399.75463867188,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:26:54,399.74749755859,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:27:04,399.7614440918,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:27:14,400.08084106445,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:27:24,400.20159912109,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:27:34,400.07464599609,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:27:44,399.90972900391,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:27:54,399.91690063477,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:28:04,399.96871948242,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:28:14,400.0104675293,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:28:24,399.96505737305,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:28:34,399.92404174805,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:28:44,399.94052124023,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:28:54,400.16268920898,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:29:04,400.39981079102,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:29:14,400.2766418457,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:29:24,400.08541870117,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:29:34,399.91009521484,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:29:44,399.7470703125,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:29:54,399.70095825195,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:30:04,399.84280395508,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:30:14,399.98300170898,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:30:24,400.13388061523,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:30:34,399.88739013672,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:30:44,399.93301391602,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:30:54,400.28085327148,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:31:04,400.39636230469,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:31:14,400.18344116211,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:31:24,399.93981933594,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:31:34,399.78378295898,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:31:44,399.95367431641,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:31:54,400.16290283203,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:32:04,400.29571533203,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:32:14,400.09829711914,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:32:24,399.7805480957,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:32:34,399.65567016602,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:32:44,399.7809753418,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:32:54,399.99658203125,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:33:04,400.10211181641,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:33:14,400.25198364258,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:33:24,400.20581054688,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:33:34,400.26174926758,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:33:44,399.80728149414,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:33:54,399.84124755859,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:34:04,399.71768188477,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:34:14,399.81262207031,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:34:24,399.89303588867,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:34:34,399.94998168945,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:34:44,400.18115234375,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:34:54,400.32141113281,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:35:04,400.2587890625,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:35:14,400.10488891602,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:35:24,400.06121826172,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:35:34,399.79922485352,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:35:44,399.68759155273,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:35:54,399.65368652344,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:36:04,399.96353149414,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:36:14,400.20123291016,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:36:24,400.30059814453,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:36:34,400.4128112793,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:36:44,400.27835083008,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:36:54,400.14215087891,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:37:04,399.59860229492,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:37:14,399.61239624023,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:37:24,399.78302001953,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:37:34,400.05514526367,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:37:44,399.98391723633,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:37:54,400.10961914062,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:38:04,400.30331420898,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:38:14,400.41418457031,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:38:24,400.2561340332,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:38:34,400.11264038086,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:38:44,399.93157958984,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:38:54,399.83193969727,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:39:04,399.90515136719,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:39:14,399.953125,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:39:24,399.96572875977,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:39:34,399.81579589844,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:39:44,399.87908935547,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:39:54,399.81301879883,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:40:04,399.95486450195,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:40:14,400.18222045898,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:40:24,400.17337036133,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:40:34,399.78616333008,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:40:44,399.63165283203,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:40:54,399.79006958008,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:41:04,399.92883300781,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:41:14,400.07888793945,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:41:24,400.18112182617,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:41:34,400.23812866211,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:41:44,400.30230712891,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:41:54,400.30749511719,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:42:04,400.10781860352,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:42:14,399.783203125,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:42:24,399.86386108398,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:42:34,399.93731689453,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:42:44,399.84774780273,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:42:54,400.05416870117,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:43:04,400.22982788086,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:43:14,400.17953491211,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:43:24,400.14633178711,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:43:34,400.06655883789,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:43:44,399.9079284668,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:43:54,399.65744018555,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:44:04,399.66049194336,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:44:14,399.85736083984,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:44:24,400.00216674805,0,400,0,0,0,0,0,3,0,2,0
10/29/2025,21:44:34,399.83203125,0,400,0,0,0,0,0,3,0,2,0
