8930e7f1e2a0e30588e4f64357eb658e39a13a8a5b69ed0f9f0b7b2ce08ddc3a
Date,Time,Main_Controller_PV,QF,Main_Controller_Working_SP,QF,Running_Program_Data.Event1,QF,Running_Program_Data.Event2,QF,Running_Program_Data.ProgramNumber,QF,Running_Program_Data.SegmentNumber,QF
10/29/2025,18:42:28,299.86813354492,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:42:38,299.67669677734,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:42:48,299.58908081055,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:42:58,299.60571289062,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:43:08,299.6227722168,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:43:18,299.57864379883,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:43:28,299.88552856445,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:43:38,300.06909179688,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:43:48,300.30853271484,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:43:58,300.31188964844,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:44:08,300.37490844727,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:44:18,300.46124267578,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:44:28,300.31585693359,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:44:38,300.20190429688,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:44:48,299.76577758789,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:44:58,299.61782836914,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:45:08,299.40377807617,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:45:18,299.31997680664,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:45:28,299.34750366211,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:45:38,299.84463500977,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:45:48,300.24075317383,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:45:58,300.46408081055,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:46:08,300.59240722656,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:46:18,300.73745727539,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:46:28,300.62463378906,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:46:38,300.36767578125,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:46:48,299.96716308594,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:46:58,299.82138061523,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:47:08,299.62380981445,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:47:18,299.32495117188,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:47:28,299.39764404297,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:47:38,299.48336791992,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:47:48,299.50817871094,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:47:58,299.91494750977,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:48:08,300.28677368164,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:48:18,300.67868041992,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:48:28,300.64392089844,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:48:38,300.38607788086,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:48:48,300.22869873047,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:48:58,300.02380371094,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:49:08,299.91424560547,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:49:18,300.01327514648,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:49:28,299.89956665039,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:49:38,299.98803710938,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:49:48,300.04614257812,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:49:58,299.96643066406,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:50:08,299.96545410156,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:50:18,300.10925292969,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:50:28,300.28628540039,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:50:38,300.28091430664,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:50:48,299.92282104492,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:50:58,299.64141845703,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:51:08,299.82052612305,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:51:18,299.78732299805,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:51:28,299.79971313477,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:51:38,299.92568969727,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:51:48,300.18603515625,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:51:58,300.19537353516,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:52:08,300.03546142578,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:52:18,300.01528930664,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:52:28,300.01773071289,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:52:38,300.01467895508,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:52:48,300.00476074219,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:52:58,299.99240112305,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:53:08,299.841796875,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:53:18,299.77920532227,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:53:28,299.86791992188,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:53:38,300.00866699219,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:53:48,300.06979370117,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:53:58,299.91519165039,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:54:08,300.00836181641,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:54:18,300.04925537109,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:54:28,299.93515014648,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:54:38,299.98837280273,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:54:48,300.02127075195,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:54:58,300.01889038086,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:55:08,300.22579956055,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:55:18,300.09820556641,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:55:28,300.20001220703,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:55:38,300.19195556641,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:55:48,300.07034301758,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:55:58,299.85678100586,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:56:08,299.9255065918,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:56:18,299.82598876953,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:56:28,299.56079101562,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:56:38,299.5661315918,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:56:48,299.55676269531,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:56:58,299.64492797852,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:57:08,300.09692382812,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:57:18,300.45217895508,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:57:28,300.44094848633,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:57:38,300.49926757812,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:57:48,300.48934936523,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:57:58,300.2639465332,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:58:08,300.10284423828,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:58:18,299.98684692383,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:58:28,299.92022705078,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:58:38,299.72650146484,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:58:48,299.56384277344,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:58:58,299.47406005859,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:59:08,299.54998779297,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:59:18,299.74209594727,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:59:28,299.82144165039,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:59:38,300.17599487305,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:59:48,300.49145507812,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,18:59:58,300.55603027344,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:00:08,300.58688354492,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:00:18,300.58578491211,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:00:28,300.15084838867,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:00:38,299.75955200195,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:00:48,299.64520263672,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:00:58,299.6266784668,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:01:08,299.63131713867,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:01:18,299.77496337891,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:01:28,300.06387329102,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:01:38,300.02606201172,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:01:48,299.97448730469,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:01:58,299.96343994141,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:02:08,299.91534423828,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:02:18,300.07928466797,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:02:28,300.14581298828,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:02:38,300.10092163086,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:02:48,300.15509033203,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:02:58,299.92831420898,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:03:08,299.87072753906,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:03:18,299.9836730957,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:03:28,300.09628295898,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:03:38,300.12231445312,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:03:48,300.17205810547,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:03:58,300.19912719727,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:04:08,300.01266479492,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:04:18,299.85333251953,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:04:28,299.54211425781,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:04:38,299.65875244141,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:04:48,299.79168701172,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:04:58,299.87359619141,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:05:08,300.04537963867,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:05:18,300.27615356445,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:05:28,300.47012329102,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:05:38,300.32568359375,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:05:48,300.072265625,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:05:58,299.89785766602,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:06:08,299.71835327148,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:06:18,299.62185668945,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:06:28,299.48937988281,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:06:38,299.90420532227,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:06:48,299.94525146484,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:06:58,300.15148925781,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:07:08,300.23645019531,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:07:18,300.29675292969,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:07:28,300.29232788086,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:07:38,300.22769165039,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:07:48,300.06018066406,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:07:58,299.89532470703,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:08:08,299.87854003906,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:08:18,299.97241210938,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:08:28,299.94866943359,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:08:38,299.99475097656,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:08:48,300.03948974609,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:08:58,300.08172607422,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:09:08,300.10333251953,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:09:18,300.15780639648,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:09:28,300.24099731445,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:09:38,300.16891479492,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:09:48,300.0266418457,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:09:58,300.0290222168,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:10:08,299.87545776367,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:10:18,299.9189453125,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:10:28,299.75674438477,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:10:38,299.80746459961,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:10:48,299.72528076172,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:10:58,299.61911010742,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:11:08,299.68347167969,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:11:18,299.83074951172,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:11:28,299.80322265625,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:11:38,300.00299072266,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:11:48,300.13528442383,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:11:58,300.2380065918,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:12:08,300.04547119141,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:12:18,300.17303466797,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:12:28,300.33554077148,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:12:38,300.31753540039,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:12:48,300.01086425781,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:12:58,299.99615478516,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:13:08,299.94436645508,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:13:18,299.9635925293,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:13:28,300.17205810547,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:13:38,300.13845825195,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:13:48,300.1364440918,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:13:58,300.12802124023,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:14:08,300.0830078125,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:14:18,300.15811157227,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:14:28,299.91137695312,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:14:38,299.77337646484,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:14:48,299.43161010742,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:14:58,299.40151977539,0,300,0,0,0,0,0,3,0,2,0
10/29/2025,19:15:08,299.24395751953,0,300,0,0,0,0,0,3,0,2,0
