7a9803cd0986f7672f5736363fd0fc37742341d5789df698b2d371611b4a9a9b
Date,Time,Main_Controller_PV,QF,Main_Controller_Working_SP,QF,Running_Program_Data.Event1,QF,Running_Program_Data.Event2,QF,Running_Program_Data.ProgramNumber,QF,Running_Program_Data.SegmentNumber,QF
04/09/2025,19:23:30,201.0856628418,0,200,0,0,0,0,0,4,0,1,0
04/09/2025,19:23:40,201.13111877441,0,200,0,0,0,0,0,4,0,1,0
04/09/2025,19:23:50,200.33088684082,0,200,0,0,0,0,0,4,0,1,0
04/09/2025,19:24:00,199.99075317383,0,200,0,0,0,0,0,4,0,1,0
04/09/2025,19:24:10,199.63973999023,0,200,0,0,0,0,0,4,0,1,0
04/09/2025,19:24:20,199.2488861084,0,200,0,0,0,0,0,4,0,1,0
04/09/2025,19:24:30,199.67195129395,0,200,0,0,0,0,0,4,0,1,0
04/09/2025,19:24:40,200.42373657227,0,200,0,0,0,0,0,4,0,1,0
04/09/2025,19:24:50,200.66529846191,0,200,0,0,0,0,0,4,0,1,0
04/09/2025,19:25:00,200.57768249512,0,200,0,0,0,0,0,4,0,1,0
04/09/2025,19:25:10,200.31275939941,0,200,0,0,0,0,0,4,0,1,0
04/09/2025,19:25:20,200.71589660645,0,200,0,0,0,0,0,4,0,1,0
04/09/2025,19:25:30,200.78356933594,0,200,0,0,0,0,0,4,0,1,0
04/09/2025,19:25:40,199.98913574219,0,200,0,0,0,0,0,4,0,1,0
04/09/2025,19:25:50,199.72434997559,0,200,0,0,0,0,0,4,0,1,0
04/09/2025,19:26:00,199.41514587402,0,200,0,0,0,0,0,4,0,1,0
04/09/2025,19:26:10,199.36128234863,0,200,0,0,0,0,0,4,0,1,0
04/09/2025,19:26:20,199.37287902832,0,200,0,0,0,0,0,4,0,1,0
04/09/2025,19:26:30,199.71563720703,0,200,0,0,0,0,0,4,0,1,0
04/09/2025,19:26:40,199.97872924805,0,200,0,0,0,0,0,4,0,1,0
04/09/2025,19:26:50,200.46890258789,0,200,0,0,0,0,0,4,0,1,0
04/09/2025,19:27:00,201.29711914062,0,200,0,0,0,0,0,4,0,1,0
04/09/2025,19:27:10,201.21994018555,0,200,0,0,0,0,0,4,0,1,0
04/09/2025,19:27:20,200.68173217773,0,200,0,0,0,0,0,4,0,1,0
04/09/2025,19:27:30,200.68321228027,0,200,0,0,0,0,0,4,0,1,0
